generation,best_fitness,average_fitness,plus_1_std,minus_1_std
167,222146.97065450347,112401.97847190361,210655.45875986892,14148.49818393831
168,222146.97065450347,117717.77918890592,226085.1829449365,9350.375432875313
169,222146.97065450347,117064.47914917959,214562.94819864264,19566.010099716543
170,222146.97065450347,115024.3721976594,210439.19693316397,19609.54746215482
171,222146.97065450347,111789.20558400668,218532.20300411072,5046.208163902615
172,222146.97065450347,108371.52473505131,206594.08262110653,10148.966848996075
173,222146.97065450347,96427.11088287168,258908.59614253964,-66054.37437679626
174,222146.97065450347,77974.24331524447,198355.41923172306,-42406.932601234104
175,222146.97065450347,92984.58352698553,239006.9796563718,-53037.812602400765
176,222146.97065450347,93154.16748632645,187956.80100657645,-1648.4660339235415
177,222146.97065450347,111270.64343645835,208436.8308182242,14104.456054692506
178,222146.97065450347,99467.83616825819,239982.49009124222,-41046.81775472584
179,222146.97065450347,109596.15178929993,231279.00959324412,-12086.706014644253
180,222146.97065450347,93362.04671875943,216658.73355130974,-29934.640113790854
181,222146.97065450347,66464.73736270561,266355.8113028279,-133426.33657741666
182,222146.97065450347,83502.99716013324,229932.4849212532,-62926.490600986726
183,222146.97065450347,75239.60968713854,255181.121933633,-104701.90255935593
184,222146.97065450347,99996.64505342543,202532.92144622246,-2539.6313393715973
185,222146.97065450347,108637.04334733987,248356.2977258439,-31082.21103116416
186,222146.97065450347,105515.9177884895,248910.50620146148,-37878.67062448246
187,222146.97065450347,103740.40107318199,210206.96204701875,-2726.1599006547767
188,222146.97065450347,116243.38317597855,212116.03176217148,20370.734589785614
189,222146.97065450347,124189.48839040921,229381.67366283297,18997.30311798546
190,222146.97065450347,123993.75503516593,220735.22533059912,27252.284739732742
191,222146.97065450347,127149.63605246053,222620.73885853667,31678.53324638438
192,222146.97065450347,119750.29426820665,269564.59207207366,-30064.003535660348
193,222146.97065450347,130512.18193475279,255704.197590049,5320.166279456593
194,222146.97065450347,114937.73436605708,225013.29909287608,4862.1696392380545
195,222146.97065450347,112864.51994143396,246026.83748660045,-20297.797603732542
196,222146.97065450347,118487.14078892831,212642.29256138374,24331.989016472886
197,222146.97065450347,125547.2935801825,239816.293883515,11278.293276849974
198,222146.97065450347,114877.61419942703,229227.5138707019,527.7145281521662
199,222146.97065450347,111478.97646340667,226738.67541649617,-3780.7224896828266
200,222146.97065450347,109838.11678897229,207952.12923682065,11724.104341123922
201,222146.97065450347,107557.53279642262,235400.44624833204,-20285.380655486806
202,222146.97065450347,112484.40022691099,206124.484431118,18844.316022703963
203,222146.97065450347,117036.03942110165,232960.17519021424,1111.903651989065
204,222146.97065450347,110157.29293333965,207616.14986718082,12698.43599949847
205,222146.97065450347,115440.3045436562,207798.88368431374,23081.725402998665
206,222146.97065450347,106945.86704125335,228336.6714361612,-14444.937353654488
207,222146.97065450347,110453.24993535652,211320.73490426422,9585.764966448842
208,222146.97065450347,115678.87299804419,207498.52918021707,23859.216815871318
209,222146.97065450347,123767.21827860684,212574.4641223168,34959.9724348969
210,222146.97065450347,125559.11458755667,223386.12621571473,27732.10295939863
211,222146.97065450347,123409.52407744492,213491.61311794556,33327.435036944284
212,222146.97065450347,123348.05991099415,218491.9930112834,28204.12681070491
213,222146.97065450347,132467.98905601093,219992.5905493542,44943.387562667645
214,222146.97065450347,114033.47757859208,249210.50059922293,-21143.54544203877
215,222146.97065450347,107020.26845930381,213355.4873878318,685.0495307758392
216,222146.97065450347,101418.31050282471,197861.97246169404,4974.64854395538
217,222146.97065450347,102261.75509969436,234455.40821380267,-29931.89801441395
218,222146.97065450347,103042.31164213306,193890.4553025795,12194.167981686624
219,222146.97065450347,109855.13927669851,238220.22211464558,-18509.943561248554
220,222146.97065450347,91312.97647672285,203980.35843743206,-21354.405483986367
221,222146.97065450347,114303.6003183406,205587.733868671,23019.4667680102
222,222146.97065450347,108584.06489243783,232636.55164821626,-15468.421863340598
223,222146.97065450347,108313.64146922289,209930.45559269245,6696.827345753321
224,222146.97065450347,113072.13352296934,202624.4206060461,23519.846439892557
225,222146.97065450347,105841.89556626359,238609.8580471379,-26926.06691461074
226,222146.97065450347,106384.75432275067,211801.27067820317,968.2379672981624
227,222146.97065450347,102384.91616260455,206197.86141046844,-1428.0290852593316
228,222146.97065450347,99361.06096490538,186050.09027321194,12672.031656598832
229,222146.97065450347,99694.18381335394,213720.6971762927,-14332.329549584843
230,222146.97065450347,86668.27374669124,192215.66880654136,-18879.121313158903
231,222146.97065450347,89752.28166963658,190004.568370261,-10500.005030987828
232,222146.97065450347,90784.98691329197,209824.08226721242,-28254.10844062848
233,222146.97065450347,90866.40757519571,213195.5770365437,-31462.761886152264
234,222146.97065450347,100109.63119657416,192126.84475804024,8092.417635108082
235,222146.97065450347,104652.56162055547,238733.61951582326,-29428.49627471232
236,222146.97065450347,103672.95248923138,195933.54931085897,11412.355667603784
237,222146.97065450347,114799.89232622954,205437.077099545,24162.707552914086
238,222146.97065450347,121629.46723313839,213807.42285462312,29451.51161165368
239,222146.97065450347,112912.32421942615,239663.37352476025,-13838.725085907921
240,222146.97065450347,113324.83501117572,218302.58549782052,8347.084524530903
241,222146.97065450347,125547.81299671895,219960.44473363308,31135.181259804798
242,222146.97065450347,126500.94496163346,243548.5909601336,9453.298963133348
243,222146.97065450347,141716.83429738542,228433.99507069425,54999.673524076585
244,222146.97065450347,143897.38150853413,264589.9412411349,23204.821775933364
245,222146.97065450347,139889.44374900285,229992.82836375455,49786.05913425116
246,222146.97065450347,136103.7693481936,227096.6780754955,45110.860620891704
247,222146.97065450347,134273.22349615255,230056.52340408828,38489.92358821683
248,222146.97065450347,130334.05937087849,261840.6450136737,-1172.5262719167367
249,222146.97065450347,109103.96735357092,268646.0924167662,-50438.157709624356
250,222146.97065450347,127865.93196225325,220181.06554316008,35550.79838134642
251,222146.97065450347,124570.18683523951,222667.85662505974,26472.5170454193
252,222146.97065450347,121591.41896515724,246348.96256480674,-3166.1246344922547
253,222146.97065450347,132766.36029028232,224018.10811412008,41514.61246644454
254,222146.97065450347,124340.42497197856,225435.78582862165,23245.06411533548
255,222146.97065450347,120542.52676515821,261830.46920893737,-20745.415678620935
256,222146.97065450347,106568.88235308771,202206.65316097898,10931.111545196429
257,222146.97065450347,111786.76142791889,210861.98509832454,12711.537757513244
258,222146.97065450347,113407.99457220126,255540.68932611676,-28724.700181714215
259,222146.97065450347,97720.33055172808,206660.90825545878,-11220.247152002616
260,222146.97065450347,106307.94369853156,203446.74767253496,9169.139724528155
261,222146.97065450347,114061.59206167306,210049.65437956253,18073.529743783598
262,226107.2653375579,119654.33821583896,211544.11574572977,27764.560685948134
263,226107.2653375579,109771.59412707346,230128.51207710957,-10585.323822962644
264,226107.2653375579,110613.49485459786,204311.56688027145,16915.42282892426
265,226107.2653375579,107973.78840863638,206966.23808939476,8981.338727878014
266,226107.2653375579,106927.51013033913,249229.09798913548,-35374.077728457225
267,226107.2653375579,104228.20724219395,224287.18856913497,-15830.774084747085
268,226107.2653375579,103937.82381524982,197446.59388948185,10429.053741017779
269,226107.2653375579,112231.60465889746,205125.0339976721,19338.175320122842
270,226107.2653375579,115710.5208097701,225565.35498467297,5855.686634867205
271,226107.2653375579,102946.79471014914,197340.3544523082,8553.23496799008
272,226107.2653375579,101632.60453696734,216829.98498103337,-13564.775907098694
273,226107.2653375579,107607.57894407574,201432.7607971509,13782.39709100056
274,226107.2653375579,110995.10607600931,204614.06684685085,17376.145305167753
275,226107.2653375579,100030.81930228841,220671.6306617231,-20609.992057146257
276,226107.2653375579,102309.50917616571,203839.0117445736,780.0066077578085
277,226107.2653375579,113439.8964067939,207956.58744743592,18923.205366151873
278,226107.2653375579,126725.4289501218,217395.98422963754,36054.87367060607
279,226107.2653375579,133763.56681033474,227117.90878756443,40409.224833105065
280,226107.2653375579,131436.23108333786,222334.5554028485,40537.906763827224
281,226107.2653375579,123393.69663899296,215556.2858458521,31231.107432133795
282,226107.2653375579,125958.90935643196,219729.9986153479,32187.82009751603
283,226107.2653375579,119754.68367176036,239169.75691235924,339.6104311614763
284,226107.2653375579,125652.11782835158,215883.57340337144,35420.66225333173
285,226107.2653375579,124172.0096977404,217082.6887073801,31261.330688100716
286,226107.2653375579,127654.069049778,217356.09039028338,37952.04770927261
287,226107.2653375579,125208.13019098196,216942.66337249085,33473.59700947307
288,226107.2653375579,120927.48832422175,255509.28615232313,-13654.309503879631
289,226107.2653375579,116730.17331581579,208273.88236531994,25186.464266311625
290,226107.2653375579,129104.48440395552,216417.95756522156,41791.01124268948
291,226107.2653375579,124068.49756939802,219364.1063863802,28772.888752415834
292,226107.2653375579,119982.23252624826,218259.59425978246,21704.87079271405
293,226107.2653375579,110798.31358755585,211322.5616786168,10274.065496494892
294,226107.2653375579,112697.55755604048,227736.38363613287,-2341.2685240518913
295,226107.2653375579,112585.46647472851,205493.7038549513,19677.229094505732
296,226107.2653375579,125903.80229478933,215282.55499994766,36525.04958963102
297,226107.2653375579,109543.45163772175,213207.3862741422,5879.517001301312
298,226107.2653375579,103547.77006391624,212899.96199931426,-5804.4218714817835
299,226107.2653375579,103690.8328191982,212400.2540838862,-5018.58844548979
300,226107.2653375579,108676.77683083297,203463.68343604542,13889.8702256205
301,226107.2653375579,117179.98435986662,221414.78996419,12945.178755543253
302,226107.2653375579,106619.67008227423,237424.49786807998,-24185.157703531542
303,226107.2653375579,102832.2870050469,200889.0749472372,4775.499062856601
304,226107.2653375579,118696.26445260698,213684.1419030748,23708.38700213915
305,226107.2653375579,129418.90438767777,219173.91189170058,39663.896883654976
306,226107.2653375579,127437.19910442308,230612.45590693294,24261.942301913237
307,226107.2653375579,112383.97321455574,216282.63264527958,8485.313783831894
308,226107.2653375579,110750.31421054613,216497.44654972415,5003.181871368099
309,226107.2653375579,103917.25849380888,226448.83208088687,-18614.315093269106
310,226107.2653375579,119596.44916757681,209560.6519041506,29632.24643100299
311,226107.2653375579,127075.62495892415,260528.94365148304,-6377.693733634733
312,226107.2653375579,129663.16317743101,221057.6031208068,38268.723234055215
313,226107.2653375579,144716.8850588884,229679.94419190768,59753.82592586914
314,226107.2653375579,132285.8056871032,232479.36667136243,32092.244702843935
315,226107.2653375579,116794.50987594115,225703.22848875492,7885.791263127379
316,226107.2653375579,126714.31619364505,226860.32150736317,26568.31087992691
317,226107.2653375579,104517.64725324935,237780.95746490068,-28745.66295840197
318,226107.2653375579,104804.31119750561,219921.73545393933,-10313.11305892811
319,226107.2653375579,104941.7200239349,223989.2730393103,-14105.832991440504
320,226107.2653375579,106366.12941484053,213283.10112433805,-550.8422946570063
321,226107.2653375579,110054.09526391349,236835.72557792038,-16727.535050093386
322,226107.2653375579,108640.1679195792,227732.92513273947,-10452.589293581099
323,226107.2653375579,115406.33777006298,215112.49034154782,15700.18519857814
324,226107.2653375579,112801.17394053088,217454.74085521093,8147.607025850841
325,226107.2653375579,111324.93258775258,235181.12938830908,-12531.2642128039
326,226107.2653375579,119481.42755265276,226801.26348211512,12161.591623190427
327,226107.2653375579,105524.98317928235,239418.38488803472,-28368.41852947
328,226107.2653375579,114434.36256060257,245045.0326084012,-16176.30748719607
329,226107.2653375579,109203.9973327444,240861.59884432278,-22453.604178833964
330,226107.2653375579,106317.44939707332,210636.4142232248,1998.4845709218207
331,226107.2653375579,120458.22175394587,252402.54948694794,-11486.105979056214
332,226107.2653375579,115057.82936663412,240727.76019923514,-10612.101465966902
333,226107.2653375579,120465.01155817226,245136.2077273007,-4206.184610956188
334,226107.2653375579,119082.97327323104,221867.5900924626,16298.35645399947
335,226107.2653375579,130730.51538314985,223956.49050742126,37504.54025887842
336,226107.2653375579,129093.58248220813,249598.64729713797,8588.517667278298
337,226107.2653375579,106312.63972701645,244605.12845807002,-31979.849004037125
338,226107.2653375579,114418.04948036243,210771.33083805096,18064.768122673908
339,226107.2653375579,98958.44338592849,225395.29865166507,-27478.41187980809
340,226107.2653375579,99253.1542640924,247100.17264626775,-48593.86411808293
341,226107.2653375579,96170.44378515573,247728.39462284296,-55387.50705253148
342,226107.2653375579,95741.42788549428,233816.0988913541,-42333.24312036554
343,226107.2653375579,103725.47696382801,209332.71419920775,-1881.7602715517278
344,226107.2653375579,97244.25471661163,246728.27112790663,-52239.76169468339
345,226107.2653375579,110752.87335326789,213020.22260131832,8485.524105217453
346,226107.2653375579,117438.49746638296,236440.358612164,-1563.363679398084
347,226107.2653375579,108915.86364021392,260805.91202381992,-42974.18474339209
348,226107.2653375579,115865.82040960023,234262.26980953914,-2530.628990338664
349,226107.2653375579,108549.46680301732,210932.03718434897,6166.896421685655
350,226107.2653375579,124232.26875797477,227952.6714574619,20511.866058487634
351,226107.2653375579,113588.13185358184,244380.37290348212,-17204.109196318444
352,226107.2653375579,103870.01830403013,217768.1102160224,-10028.073607962127
353,226107.2653375579,107190.9318652174,214410.3330331469,-28.46930271209567
354,226107.2653375579,105139.7953490036,234763.83940919972,-24484.2487111925
355,226107.2653375579,100759.81381120348,203511.12462440346,-1991.4970019964967
356,226107.2653375579,105085.55220243482,219785.47762178886,-9614.373216919237
357,226107.2653375579,103649.88348848658,226555.96884353008,-19256.20186655692
358,226107.2653375579,96128.54522339033,232864.91809645304,-40607.82764967237
359,226107.2653375579,97402.7657091759,223589.69120723323,-28784.159788881443
360,226107.2653375579,95095.2447581028,225928.96559492976,-35738.47607872418
361,226107.2653375579,115426.06498233089,208513.52791560837,22338.602049053414
362,226107.2653375579,116389.48981646984,213900.43566307222,18878.543969867475
363,226107.2653375579,114033.30725572056,275576.4530665384,-47509.838555097274
364,226107.2653375579,88933.72398812862,247929.37006401893,-70061.92208776169
365,226107.2653375579,104673.99251788076,200157.43454557157,9190.55049018997
366,226107.2653375579,114505.82100724606,208756.97884179896,20254.663172693166
367,226107.2653375579,123490.77800582588,225392.51662241318,21589.039389238576
368,226107.2653375579,107681.60123931206,222482.66778476266,-7119.4653061385325
369,226107.2653375579,100378.68605075857,252908.30974550027,-52150.937643983154
370,226107.2653375579,75999.7248091563,241884.11269153506,-89884.66307322247
371,226107.2653375579,94154.74613040849,214533.6318184458,-26224.139557628834
372,226107.2653375579,100273.76724197646,198811.3427418291,1736.1917421237886
373,226107.2653375579,102260.00208977719,234010.62805203057,-29490.62387247618
374,226107.2653375579,104420.56324769522,239794.93789457253,-30953.8113991821
375,226107.2653375579,94151.38464654076,246206.5975971659,-57903.82830408438
376,226107.2653375579,106688.48213540611,196273.5584448871,17103.405825925132
377,226107.2653375579,98102.31872873673,189034.18405857118,7170.453398902275
378,226107.2653375579,90575.4897035773,222547.80824180305,-41396.82883464845
379,226107.2653375579,99215.10924819473,210070.49218640645,-11640.273690017013
380,226107.2653375579,87482.43620081704,202594.99455981178,-27630.122158177677
381,226107.2653375579,92500.43764886915,204723.40629021902,-19722.530992480722
382,226107.2653375579,84590.68927127925,211415.73746511078,-42234.35892255229
383,226107.2653375579,79753.92707766233,262537.9127438221,-103030.05858849741
384,226107.2653375579,88226.45232555197,238754.20678760673,-62301.30213650278
385,226107.2653375579,90391.16468110288,243546.86485840895,-62764.5354962032
386,226107.2653375579,78209.82591932584,257825.23987721984,-101405.58803856815
387,226107.2653375579,96381.25709468953,251494.57343412997,-58732.05924475091
388,226107.2653375579,94511.22101897893,249808.32704282616,-60785.88500486828
389,226107.2653375579,85189.86269549672,238875.51881512435,-68495.7934241309
390,226107.2653375579,100310.4045568067,236140.28342204535,-35519.47430843196
391,226107.2653375579,101110.68083760122,209257.14839744766,-7035.786722245204
392,226107.2653375579,103690.00414781096,228281.06303203758,-20901.054736415666
393,226107.2653375579,109780.21302282215,206247.71873240647,13312.707313237828
394,226107.2653375579,117250.0234335497,249642.6632280795,-15142.6163609801
395,226107.2653375579,127249.1884952141,222913.1731047809,31585.20388564731
396,226107.2653375579,117314.10414411583,247228.11435348977,-12599.90606525811
397,226107.2653375579,117444.1029071606,211264.3767677254,23623.829046595827
398,226107.2653375579,121511.21838276836,215616.19042328943,27406.24634224731
399,226107.2653375579,112931.42062251565,215157.14515243008,10705.696092601225
400,226107.2653375579,111016.2593644356,214139.8959076502,7892.622821220983
401,226107.2653375579,103313.41222818615,250289.80348746013,-43662.97903108783
402,226107.2653375579,112794.49240430562,210226.58499669743,15362.399811913798
403,226107.2653375579,124925.7226005577,237811.69815324433,12039.747047871046
